Row;Column1;Column;Value
2017;03;quamash;44
2017;03;recarve;2429
2017;03;regosol;1203
2017;03;rending;75
2017;03;saurian;641
2017;03;scalpel;557
2017;03;scauper;47
2017;03;seattle;11536
2017;03;service;140
2017;03;shaptin;19319
2017;03;shipman;255
2017;03;solubly;0
2017;03;sophist;46
2017;03;starver;177
2017;03;stertor;147
2017;03;subhead;259
2017;03;sullage;348
2017;03;supreme;1
2017;03;swaddle;12
2017;03;taboret;235
2017;03;toadied;8635
2017;03;triduum;62057
2017;03;tripoli;0
2017;03;trismus;53
2017;03;twinned;94
2017;03;vistula;205
2017;03;woodser;2346
2017;04;agulhas;127
2017;04;airline;30
2017;04;allover;367
2017;04;amenity;0
2017;04;anchovy;30
2017;04;angrier;208
2017;04;aplitic;76
2017;04;arecibo;31
2017;04;arrived;193
2017;04;bambino;28
2017;04;benison;14090
2017;04;berwick;449
2017;04;birling;131
2017;04;britska;22
2017;04;byronic;16
2017;04;cadorna;14897
2017;04;candler;18
2017;04;capelin;87
2017;04;cawdrey;1299
2017;04;chunder;178
2017;04;citizen;10
2017;04;coaxial;342
2017;04;contemn;9007
2017;04;cynurus;200
2017;04;dacryon;13031
2017;04;daro;336
2017;04;doubter;62
2017;04;drawbar;7115
2017;04;ebonise;1127
2017;04;engager;25
2017;04;enskyed;928
2017;04;eroding;31
2017;04;etching;485
2017;04;eyespot;0
2017;04;fergana;11312
2017;04;ferrari;182
2017;04;fleecer;132
2017;04;flunkey;459019
2017;04;flunkou;0
2017;04;fordone;10954
2017;04;fumette;106
2017;04;gingham;64
2017;04;golding;12081
2017;04;gonadal;31
2017;04;gossipy;55
2017;04;grafton;56607
2017;04;heavier;0
2017;04;hydroid;24049
2017;04;iodizer;172
2017;04;ivylike;19
2017;04;kinesic;247
2017;04;kowloon;1
2017;04;lighter;5834
2017;04;luganda;154
2017;04;mabelle;39
2017;04;maestro;2137
2017;04;maginus;271
2017;04;manning;268
2017;04;microhm;13806
2017;04;mitford;0
2017;04;mitzvah;41879
2017;04;mizoram;0
2017;04;mortise;5368
2017;04;murther;21
2017;04;natalia;34
2017;04;neuston;89398
2017;04;nonplus;80400
2017;04;nonsane;17
2017;04;oceanog;15
2017;04;overlay;39312
2017;04;parquet;333
2017;04;philtre;129
2017;04;precast;8073
2017;04;protege;57
2017;04;puccoon;4
2017;04;quamash;53
2017;04;recarve;1905
2017;04;regosol;1163
2017;04;rending;15
2017;04;saurian;660
2017;04;scalpel;435
2017;04;scauper;1
2017;04;seattle;7357
2017;04;service;238
2017;04;shaptin;17931
2017;04;shipman;269
2017;04;solubly;0
2017;04;sophist;27
2017;04;starver;238
2017;04;stertor;131
2017;04;subhead;396
2017;04;sullage;290
2017;04;supreme;63
2017;04;swaddle;57
2017;04;taboret;249
2017;04;toadied;5849
2017;04;triduum;57184
2017;04;tripoli;16
2017;04;trismus;50
2017;04;twinned;83
2017;04;vistula;274
2017;04;woodser;1795
2017;05;agulhas;121
2017;05;airline;32
2017;05;allover;424
2017;05;amenity;24
2017;05;anchovy;26
2017;05;angrier;146
2017;05;aplitic;132
2017;05;arecibo;5
2017;05;arrived;82
2017;05;bambino;33
2017;05;benison;16353
2017;05;berwick;476
2017;05;birling;338
2017;05;britska;5
2017;05;byronic;18
2017;05;cadorna;11959
2017;05;candler;39
2017;05;capelin;62
2017;05;cawdrey;1508
2017;05;chunder;132
2017;05;citizen;21
2017;05;coaxial;178
2017;05;contemn;9110
2017;05;cynurus;109
2017;05;dacryon;11934
2017;05;daro;367
2017;05;doubter;36
2017;05;drawbar;4806
2017;05;ebonise;938
2017;05;engager;11
2017;05;enskyed;925
2017;05;eroding;187
2017;05;etching;386
2017;05;eyespot;0
2017;05;fergana;12294
2017;05;ferrari;211
2017;05;fleecer;58
2017;05;flunkey;476054
2017;05;flunkou;0
2017;05;fordone;10295
2017;05;fumette;87
2017;05;gingham;0
2017;05;golding;14152
2017;05;gonadal;17
2017;05;gossipy;0
2017;05;grafton;51619
2017;05;heavier;53
2017;05;hydroid;25967
2017;05;iodizer;153
2017;05;ivylike;0
2017;05;kinesic;233
2017;05;kowloon;0
2017;05;lighter;5387
2017;05;luganda;78
2017;05;mabelle;65
2017;05;maestro;2247
2017;05;maginus;275
2017;05;manning;404
2017;05;microhm;14040
2017;05;mitford;0
2017;05;mitzvah;27208
2017;05;mizoram;9
2017;05;mortise;3367
2017;05;murther;45
2017;05;natalia;20
2017;05;neuston;84362
2017;05;nonplus;69906
2017;05;nonsane;67
2017;05;oceanog;177
2017;05;overlay;36645
2017;05;parquet;410
2017;05;philtre;121
2017;05;precast;7122
2017;05;protege;52
2017;05;puccoon;22
2017;05;quamash;69
2017;05;recarve;1731
2017;05;regosol;1087
2017;05;rending;23
2017;05;saurian;718
2017;05;scalpel;624
2017;05;scauper;14
2017;05;seattle;7276
2017;05;service;174
2017;05;shaptin;18547
2017;05;shipman;302
2017;05;solubly;0
2017;05;sophist;19
2017;05;starver;256
2017;05;stertor;144
2017;05;subhead;421
2017;05;sullage;359
2017;05;supreme;57
2017;05;swaddle;0
2017;05;taboret;308
2017;05;toadied;8456
2017;05;triduum;46156
2017;05;tripoli;8
2017;05;trismus;0
2017;05;twinned;107
2017;05;vistula;285
2017;05;woodser;1987
2017;06;agulhas;113
2017;06;airline;6
2017;06;allover;401
2017;06;amenity;0
2017;06;anchovy;47
2017;06;angrier;174
2017;06;aplitic;92
2017;06;arecibo;59
2017;06;arrived;152
2017;06;bambino;55
2017;06;benison;16090
2017;06;berwick;555
2017;06;birling;197
2017;06;britska;50
2017;06;byronic;22
2017;06;cadorna;14183
2017;06;candler;51
2017;06;capelin;79
2017;06;cawdrey;1518
2017;06;chunder;240
2017;06;citizen;56
2017;06;coaxial;352
2017;06;contemn;9308
2017;06;cynurus;186
2017;06;dacryon;8383
2017;06;daro;334
2017;06;doubter;7
2017;06;drawbar;6657
2017;06;ebonise;1090
2017;06;engager;16
2017;06;enskyed;854
2017;06;eroding;296
2017;06;etching;336
2017;06;eyespot;264
2017;06;fergana;11893
2017;06;ferrari;257
2017;06;fleecer;63
2017;06;flunkey;468718
2017;06;flunkou;0
2017;06;fordone;7196
2017;06;fumette;78
2017;06;gingham;4
2017;06;golding;11347
2017;06;gonadal;0
2017;06;gossipy;29
2017;06;grafton;63504
2017;06;heavier;12
2017;06;hydroid;24371
2017;06;iodizer;115
2017;06;ivylike;44
2017;06;kinesic;219
2017;06;kowloon;0
2017;06;lighter;5645
2017;06;luganda;106
2017;06;mabelle;66
2017;06;maestro;2570
2017;06;maginus;438
2017;06;manning;305
2017;06;microhm;13454
2017;06;mitford;23
2017;06;mitzvah;30862
2017;06;mizoram;16
2017;06;mortise;5685
2017;06;murther;31
2017;06;natalia;139
2017;06;neuston;91382
2017;06;nonplus;146958
2017;06;nonsane;126
2017;06;oceanog;164
2017;06;overlay;36154
2017;06;parquet;365
2017;06;philtre;100
2017;06;precast;5311
2017;06;protege;91
2017;06;puccoon;4
2017;06;quamash;76
2017;06;recarve;2327
2017;06;regosol;1240
2017;06;rending;72
2017;06;saurian;857
2017;06;scalpel;1077
2017;06;scauper;102
2017;06;seattle;7883
2017;06;service;101
2017;06;shaptin;18080
2017;06;shipman;240
2017;06;solubly;0
2017;06;sophist;27
2017;06;starver;300
2017;06;stertor;186
2017;06;subhead;422
2017;06;sullage;291
2017;06;supreme;0
2017;06;swaddle;30
2017;06;taboret;335
2017;06;toadied;12020
2017;06;triduum;48261
2017;06;tripoli;0
2017;06;trismus;0
2017;06;twinned;82
2017;06;vistula;197
2017;06;woodser;1617
2017;07;agulhas;93
2017;07;airline;8
2017;07;allover;324
2017;07;amenity;38
2017;07;anchovy;69
2017;07;angrier;75
2017;07;aplitic;47
2017;07;arecibo;57
2017;07;arrived;86
2017;07;bambino;55
2017;07;benison;14271
2017;07;berwick;576
2017;07;birling;434
2017;07;britska;0
2017;07;byronic;21
2017;07;cadorna;14002
2017;07;candler;22
2017;07;capelin;44
2017;07;cawdrey;3833
2017;07;chunder;154
2017;07;citizen;40
2017;07;coaxial;486
2017;07;contemn;8084
2017;07;cynurus;366
2017;07;dacryon;10674
2017;07;daro;325
2017;07;doubter;177
2017;07;drawbar;7433
2017;07;ebonise;1045
2017;07;engager;0
2017;07;enskyed;826
2017;07;eroding;250
2017;07;etching;379
2017;07;eyespot;53
2017;07;fergana;11159
2017;07;ferrari;251
2017;07;fleecer;60
2017;07;flunkey;421901
2017;07;flunkou;0
2017;07;fordone;5049
2017;07;fumette;125
2017;07;gingham;13
2017;07;golding;9679
2017;07;gonadal;6
2017;07;gossipy;52
2017;07;grafton;63597
2017;07;heavier;48
2017;07;hydroid;23284
2017;07;iodizer;177
2017;07;ivylike;45
2017;07;kinesic;165
2017;07;kowloon;0
2017;07;lighter;5331
2017;07;luganda;129
2017;07;mabelle;23
2017;07;maestro;2273
2017;07;maginus;365
2017;07;manning;232
2017;07;microhm;13379
2017;07;mitford;67
2017;07;mitzvah;29897
2017;07;mizoram;31
2017;07;mortise;2883
2017;07;murther;0
2017;07;natalia;73
2017;07;neuston;75139
2017;07;nonplus;81014
2017;07;nonsane;41
2017;07;oceanog;95
2017;07;overlay;31763
2017;07;parquet;401
2017;07;philtre;144
2017;07;precast;5289
2017;07;protege;93
2017;07;puccoon;7
2017;07;quamash;115
2017;07;recarve;1814
2017;07;regosol;1548
2017;07;rending;101
2017;07;saurian;908
2017;07;scalpel;796
2017;07;scauper;61
2017;07;seattle;8253
2017;07;service;156
2017;07;shaptin;16303
2017;07;shipman;243
2017;07;solubly;0
2017;07;sophist;80
2017;07;starver;211
2017;07;stertor;146
2017;07;subhead;296
2017;07;sullage;267
2017;07;supreme;49
2017;07;swaddle;9
2017;07;taboret;355
2017;07;toadied;12156
2017;07;triduum;58865
2017;07;tripoli;83
2017;07;trismus;0
2017;07;twinned;72
2017;07;vistula;175
2017;07;woodser;1373
2017;08;agulhas;116
2017;08;airline;7
2017;08;allover;360
2017;08;amenity;6
2017;08;anchovy;66
2017;08;angrier;129
2017;08;aplitic;34
2017;08;arecibo;22
2017;08;arrived;130
2017;08;bambino;80
2017;08;benison;15301
2017;08;berwick;376
2017;08;birling;422
2017;08;britska;43
2017;08;byronic;53
2017;08;cadorna;15343
2017;08;candler;0
2017;08;capelin;126
2017;08;cawdrey;11103
2017;08;chunder;234
2017;08;citizen;58
2017;08;coaxial;219
2017;08;contemn;8482
2017;08;cynurus;278
2017;08;dacryon;10861
2017;08;daro;299
2017;08;doubter;63
2017;08;drawbar;10542
2017;08;ebonise;995
2017;08;engager;25
2017;08;enskyed;730
2017;08;eroding;290
2017;08;etching;312
2017;08;eyespot;123
2017;08;fergana;13122
2017;08;ferrari;242
2017;08;fleecer;48
2017;08;flunkey;419770
2017;08;flunkou;0
2017;08;fordone;5766
2017;08;fumette;129
2017;08;gingham;0
2017;08;golding;8353
2017;08;gonadal;0
2017;08;gossipy;52
2017;08;grafton;65064
2017;08;heavier;33
2017;08;hydroid;26134
2017;08;iodizer;65
2017;08;ivylike;16
2017;08;kinesic;183
2017;08;kowloon;54
2017;08;lighter;8135
2017;08;luganda;101
2017;08;mabelle;17
2017;08;maestro;1518
2017;08;maginus;1246
2017;08;manning;206
2017;08;microhm;11449
2017;08;mitford;79
2017;08;mitzvah;22947
2017;08;mizoram;23
2017;08;mortise;4135
2017;08;murther;34
2017;08;natalia;86
2017;08;neuston;93166
2017;08;nonplus;78144
2017;08;nonsane;13
2017;08;oceanog;115
2017;08;overlay;40323
2017;08;parquet;438
2017;08;philtre;93
2017;08;precast;9849
2017;08;protege;111
2017;08;puccoon;48
2017;08;quamash;104
2017;08;recarve;1909
2017;08;regosol;1641
2017;08;rending;64
2017;08;saurian;1030
2017;08;scalpel;973
2017;08;scauper;54
2017;08;seattle;9856
2017;08;service;118
2017;08;shaptin;13818
2017;08;shipman;295
2017;08;solubly;0
2017;08;sophist;72
2017;08;starver;82
2017;08;stertor;192
2017;08;subhead;366
2017;08;sullage;150
2017;08;supreme;36
2017;08;swaddle;9
2017;08;taboret;460
2017;08;toadied;8122
2017;08;triduum;47741
2017;08;tripoli;46
2017;08;trismus;58
2017;08;twinned;147
2017;08;vistula;137
2017;08;woodser;1180
2017;09;agulhas;125
2017;09;airline;3
2017;09;allover;312
2017;09;amenity;48
2017;09;anchovy;99
2017;09;angrier;221
2017;09;aplitic;174
2017;09;arecibo;0
2017;09;arrived;137
2017;09;bambino;75
2017;09;benison;14728
2017;09;berwick;473
2017;09;birling;183
2017;09;britska;68
2017;09;byronic;13
2017;09;cadorna;15503
2017;09;candler;0
2017;09;capelin;66
2017;09;cawdrey;10974
2017;09;chunder;336
2017;09;citizen;16
2017;09;coaxial;55
2017;09;contemn;10149
2017;09;cynurus;256
2017;09;dacryon;10740
2017;09;daro;347
2017;09;doubter;242
2017;09;drawbar;6383
2017;09;ebonise;1046
2017;09;engager;0
2017;09;enskyed;899
2017;09;eroding;403
2017;09;etching;233
2017;09;eyespot;440
2017;09;fergana;13282
2017;09;ferrari;326
2017;09;fleecer;78
2017;09;flunkey;430595
2017;09;flunkou;0
2017;09;fordone;9538
2017;09;fumette;157
2017;09;gingham;23
2017;09;golding;8967
2017;09;gonadal;27
2017;09;gossipy;14
2017;09;grafton;69385
2017;09;heavier;37
2017;09;hydroid;20261
2017;09;iodizer;149
2017;09;ivylike;12
2017;09;kinesic;179
2017;09;kowloon;58
2017;09;lighter;4662
2017;09;luganda;154
2017;09;mabelle;73
2017;09;maestro;2483
2017;09;maginus;511
2017;09;manning;123
2017;09;microhm;14354
2017;09;mitford;55
2017;09;mitzvah;29731
2017;09;mizoram;0
2017;09;mortise;3333
2017;09;murther;44
2017;09;natalia;30
2017;09;neuston;78365
2017;09;nonplus;74376
2017;09;nonsane;92
2017;09;oceanog;40
2017;09;overlay;60487
2017;09;parquet;556
2017;09;philtre;57
2017;09;precast;5543
2017;09;protege;77
2017;09;puccoon;42
2017;09;quamash;42
2017;09;recarve;2405
2017;09;regosol;1423
2017;09;rending;44
2017;09;saurian;807
2017;09;scalpel;1232
2017;09;scauper;4
2017;09;seattle;17956
2017;09;service;143
2017;09;shaptin;18823
2017;09;shipman;232
2017;09;solubly;0
2017;09;sophist;38
2017;09;starver;109
2017;09;stertor;200
2017;09;subhead;373
2017;09;sullage;86
2017;09;supreme;56
2017;09;swaddle;26
2017;09;taboret;456
2017;09;toadied;11797
2017;09;triduum;47994
2017;09;tripoli;0
2017;09;trismus;14
2017;09;twinned;152
2017;09;vistula;324
2017;09;woodser;1411
2017;10;agulhas;106
2017;10;airline;28
2017;10;allover;324
2017;10;amenity;62
2017;10;anchovy;84
2017;10;angrier;234
2017;10;aplitic;144
2017;10;arecibo;32
2017;10;arrived;346
2017;10;bambino;62
2017;10;benison;15239
2017;10;berwick;527
2017;10;birling;311
2017;10;britska;18
2017;10;byronic;12
2017;10;cadorna;14492
2017;10;candler;38
2017;10;capelin;80
2017;10;cawdrey;8820
2017;10;chunder;240
2017;10;citizen;29
2017;10;coaxial;78
2017;10;contemn;12016
2017;10;cynurus;185
2017;10;dacryon;12985
2017;10;daro;344
2017;10;doubter;49
2017;10;drawbar;6314
2017;10;ebonise;1109
2017;10;engager;70
2017;10;enskyed;862
2017;10;eroding;487
2017;10;etching;356
2017;10;eyespot;70
2017;10;fergana;12309
2017;10;ferrari;284
2017;10;fleecer;121
2017;10;flunkey;464969
2017;10;flunkou;0
2017;10;fordone;7197
2017;10;fumette;129
2017;10;gingham;37
2017;10;golding;8792
2017;10;gonadal;50
2017;10;gossipy;23
2017;10;grafton;66612
2017;10;heavier;0
2017;10;hydroid;25606
2017;10;iodizer;120
2017;10;ivylike;46
2017;10;kinesic;180
2017;10;kowloon;0
2017;10;lighter;6360
2017;10;luganda;177
2017;10;mabelle;6
2017;10;maestro;2601
2017;10;maginus;338
2017;10;manning;82
2017;10;microhm;13179
2017;10;mitford;0
2017;10;mitzvah;27802
2017;10;mizoram;56
2017;10;mortise;2635
2017;10;murther;30
2017;10;natalia;139
2017;10;neuston;85837
2017;10;nonplus;143271
2017;10;nonsane;35
2017;10;oceanog;203
2017;10;overlay;37545
2017;10;parquet;479
2017;10;philtre;153
2017;10;precast;7528
2017;10;protege;29
2017;10;puccoon;13
2017;10;quamash;120
2017;10;recarve;2315
2017;10;regosol;1218
2017;10;rending;30
2017;10;saurian;707
2017;10;scalpel;602
2017;10;scauper;44
2017;10;seattle;8715
2017;10;service;119
2017;10;shaptin;17015
2017;10;shipman;218
2017;10;solubly;0
2017;10;sophist;30
2017;10;starver;130
2017;10;stertor;195
2017;10;subhead;412
2017;10;sullage;2210
2017;10;supreme;0
2017;10;swaddle;33
2017;10;taboret;447
2017;10;toadied;18042
2017;10;triduum;51124
2017;10;tripoli;35
2017;10;trismus;25
2017;10;twinned;169
2017;10;vistula;357
2017;10;woodser;1154
2017;11;agulhas;93
2017;11;airline;1
2017;11;allover;464
2017;11;amenity;31
2017;11;anchovy;10
2017;11;angrier;218
2017;11;aplitic;118
2017;11;arecibo;24
2017;11;arrived;166
2017;11;bambino;53
2017;11;benison;13961
2017;11;berwick;548
2017;11;birling;372
2017;11;britska;53
2017;11;byronic;0
2017;11;cadorna;16348
2017;11;candler;28
2017;11;capelin;95
2017;11;cawdrey;10564
2017;11;chunder;157
2017;11;citizen;27
2017;11;coaxial;46
2017;11;contemn;9582
2017;11;cynurus;272
2017;11;dacryon;12572
2017;11;daro;256
2017;11;doubter;0
2017;11;drawbar;6474
2017;11;ebonise;1086
2017;11;engager;0
2017;11;enskyed;947
2017;11;eroding;428
2017;11;etching;343
2017;11;eyespot;0
2017;11;fergana;12623
2017;11;ferrari;216
2017;11;fleecer;116
2017;11;flunkey;426384
2017;11;flunkou;0
2017;11;fordone;6001
2017;11;fumette;129
2017;11;gingham;145
2017;11;golding;8914
2017;11;gonadal;0
2017;11;gossipy;18
2017;11;grafton;59436
2017;11;heavier;50
2017;11;hydroid;20614
2017;11;iodizer;87
2017;11;ivylike;0
2017;11;kinesic;175
2017;11;kowloon;11
2017;11;lighter;13250
2017;11;luganda;168
2017;11;mabelle;44
2017;11;maestro;2237
2017;11;maginus;328
2017;11;manning;123
2017;11;microhm;14175
2017;11;mitford;0
2017;11;mitzvah;20776
2017;11;mizoram;0
2017;11;mortise;4902
2017;11;murther;46
2017;11;natalia;89
2017;11;neuston;100355
2017;11;nonplus;78084
2017;11;nonsane;190
2017;11;oceanog;214
2017;11;overlay;37821
2017;11;parquet;433
2017;11;philtre;133
2017;11;precast;8456
2017;11;protege;82
2017;11;puccoon;32
2017;11;quamash;61
2017;11;recarve;1994
2017;11;regosol;1063
2017;11;rending;1
2017;11;saurian;631
2017;11;scalpel;680
2017;11;scauper;41
2017;11;seattle;10229
2017;11;service;168
2017;11;shaptin;15176
2017;11;shipman;215
2017;11;solubly;0
2017;11;sophist;78
2017;11;starver;131
2017;11;stertor;182
2017;11;subhead;264
2017;11;sullage;20
2017;11;supreme;66
2017;11;swaddle;0
2017;11;taboret;403
2017;11;toadied;16746
2017;11;triduum;44119
2017;11;tripoli;9
2017;11;trismus;14
2017;11;twinned;93
2017;11;vistula;16
2017;11;woodser;986
2017;12;agulhas;96
2017;12;airline;42
2017;12;allover;348
2017;12;amenity;0
2017;12;anchovy;65
2017;12;angrier;70
2017;12;aplitic;135
2017;12;arecibo;0
2017;12;arrived;234
2017;12;bambino;47
2017;12;benison;16187
2017;12;berwick;490
2017;12;birling;196
2017;12;britska;12
2017;12;byronic;25
2017;12;cadorna;15822
2017;12;candler;0
2017;12;capelin;93
2017;12;cawdrey;13156
2017;12;chunder;249
2017;12;citizen;43
2017;12;coaxial;87
2017;12;contemn;8339
2017;12;cynurus;145
2017;12;dacryon;10280
2017;12;daro;268
2017;12;doubter;156
2017;12;drawbar;6610
2017;12;ebonise;1052
2017;12;engager;23
2017;12;enskyed;854
2017;12;eroding;438
2017;12;etching;348
2017;12;eyespot;109
2017;12;fergana;13119
2017;12;ferrari;204
2017;12;fleecer;110
2017;12;flunkey;445975
2017;12;flunkou;0
2017;12;fordone;9460
2017;12;fumette;83
2017;12;gingham;45
2017;12;golding;9302
2017;12;gonadal;50
2017;12;gossipy;0
2017;12;grafton;61419
2017;12;heavier;53
2017;12;hydroid;24383
2017;12;iodizer;146
2017;12;ivylike;30
2017;12;kinesic;233
2017;12;kowloon;0
2017;12;lighter;11785
2017;12;luganda;74
2017;12;mabelle;13
2017;12;maestro;2506
2017;12;maginus;420
2017;12;manning;81
2017;12;microhm;14292
2017;12;mitford;34
2017;12;mitzvah;29348
2017;12;mizoram;0
2017;12;mortise;12704
2017;12;murther;56
2017;12;natalia;95
2017;12;neuston;81131
2017;12;nonplus;92530
2017;12;nonsane;62
2017;12;oceanog;225
2017;12;overlay;37827
2017;12;parquet;441
2017;12;philtre;146
2017;12;precast;6845
2017;12;protege;127
2017;12;puccoon;18
2017;12;quamash;123
2017;12;recarve;1813
2017;12;regosol;1134
2017;12;rending;33
2017;12;saurian;732
2017;12;scalpel;700
2017;12;scauper;32
2017;12;seattle;10315
2017;12;service;231
2017;12;shaptin;13528
2017;12;shipman;248
2017;12;solubly;0
2017;12;sophist;64
2017;12;starver;120
2017;12;stertor;164
2017;12;subhead;413
2017;12;sullage;1415
2017;12;supreme;112
2017;12;swaddle;9
2017;12;taboret;549
2017;12;toadied;19279
